"","USUBJID","SPREFID","DOSDUR","ROUTE","LBTESTCD","LBCAT","LBORRES","LBORRESU","LBDY","LBMETHOD","LBSPEC","SEX","INITBW","SPECIES","STRAIN","TRTV","START_YEAR","AGE","AGEU","anesthetics"
"2006","Study-26-0009","Study-26","13 week","INTRAGASTRIC","BW_D14","",249,"g",14,"","","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2007","Study-26-0009","Study-26","13 week","INTRAGASTRIC","SODIUM","CLINICAL CHEMISTRY",144,"mmol/l",31,"iBroker:Na","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2008","Study-26-0009","Study-26","13 week","INTRAGASTRIC","PHOS","CLINICAL CHEMISTRY",2.62,"mmol/l",3,"iBroker:P","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2009","Study-26-0009","Study-26","13 week","INTRAGASTRIC","K","CLINICAL CHEMISTRY",5.5,"mmol/l",3,"iBroker:K","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2010","Study-26-0009","Study-26","13 week","INTRAGASTRIC","CA","CLINICAL CHEMISTRY",2.62,"mmol/l",3,"iBroker:Ca","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2011","Study-26-0009","Study-26","13 week","INTRAGASTRIC","K","CLINICAL CHEMISTRY",5,"mmol/l",31,"iBroker:K","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2012","Study-26-0009","Study-26","13 week","INTRAGASTRIC","PHOS","CLINICAL CHEMISTRY",1.97,"mmol/l",31,"iBroker:P","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2013","Study-26-0009","Study-26","13 week","INTRAGASTRIC","RBC","HEMATOLOGY",8.4,"T/l",31,"iBroker:ERY","PLASMA","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2014","Study-26-0009","Study-26","13 week","INTRAGASTRIC","SODIUM","CLINICAL CHEMISTRY",144,"mmol/l",3,"iBroker:Na","SERUM","M",192,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2015","Study-26-0010","Study-26","13 week","INTRAGASTRIC","BW_D1","",200,"g",1,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2016","Study-26-0010","Study-26","13 week","INTRAGASTRIC","PHOS","CLINICAL CHEMISTRY",1.73,"mmol/l",31,"iBroker:P","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2017","Study-26-0010","Study-26","13 week","INTRAGASTRIC","CA","CLINICAL CHEMISTRY",2.52,"mmol/l",31,"iBroker:Ca","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2018","Study-26-0010","Study-26","13 week","INTRAGASTRIC","BW_D28","",298,"g",28,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2019","Study-26-0010","Study-26","13 week","INTRAGASTRIC","BW_D14","",262,"g",14,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2020","Study-26-0010","Study-26","13 week","INTRAGASTRIC","CA","CLINICAL CHEMISTRY",2.66,"mmol/l",3,"iBroker:Ca","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2021","Study-26-0010","Study-26","13 week","INTRAGASTRIC","K","CLINICAL CHEMISTRY",6,"mmol/l",3,"iBroker:K","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2022","Study-26-0010","Study-26","13 week","INTRAGASTRIC","K","CLINICAL CHEMISTRY",4.7,"mmol/l",31,"iBroker:K","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2023","Study-26-0010","Study-26","13 week","INTRAGASTRIC","SODIUM","CLINICAL CHEMISTRY",144,"mmol/l",31,"iBroker:Na","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2024","Study-26-0010","Study-26","13 week","INTRAGASTRIC","RBC","HEMATOLOGY",8.21,"T/l",31,"iBroker:ERY","PLASMA","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2025","Study-26-0010","Study-26","13 week","INTRAGASTRIC","PHOS","CLINICAL CHEMISTRY",2.06,"mmol/l",3,"iBroker:P","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2026","Study-26-0010","Study-26","13 week","INTRAGASTRIC","SODIUM","CLINICAL CHEMISTRY",144,"mmol/l",3,"iBroker:Na","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,9,"weeks","isoflurane"
"2027","Study-27-0001","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.8,"mmol/l",29,"iBroker:K","SERUM","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2028","Study-27-0001","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.59,"mmol/l",29,"iBroker:Ca","SERUM","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2029","Study-27-0001","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",145,"mmol/l",29,"iBroker:Na","SERUM","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2030","Study-27-0001","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",9.09,"T/l",29,"iBroker:ERY","PLASMA","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2031","Study-27-0001","Study-27","13 week","ORAL GAVAGE","BW_D1","",193,"g",1,"","","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2032","Study-27-0001","Study-27","13 week","ORAL GAVAGE","BW_D28","",287,"g",28,"","","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2033","Study-27-0001","Study-27","13 week","ORAL GAVAGE","BW_D14","",261,"g",14,"","","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2034","Study-27-0001","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",1.85,"mmol/l",29,"iBroker:P","SERUM","M",193,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2035","Study-27-0002","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.9,"mmol/l",29,"iBroker:K","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2036","Study-27-0002","Study-27","13 week","ORAL GAVAGE","BW_D28","",276,"g",28,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2037","Study-27-0002","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.54,"mmol/l",29,"iBroker:Ca","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2038","Study-27-0002","Study-27","13 week","ORAL GAVAGE","BW_D1","",186,"g",1,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2039","Study-27-0002","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",147,"mmol/l",29,"iBroker:Na","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2040","Study-27-0002","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.39,"mmol/l",29,"iBroker:P","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2041","Study-27-0002","Study-27","13 week","ORAL GAVAGE","BW_D14","",248,"g",14,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2042","Study-27-0002","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.86,"T/l",29,"iBroker:ERY","PLASMA","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2043","Study-27-0003","Study-27","13 week","ORAL GAVAGE","BW_D14","",253,"g",14,"","","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2044","Study-27-0003","Study-27","13 week","ORAL GAVAGE","BW_D1","",188,"g",1,"","","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2045","Study-27-0003","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",1.81,"mmol/l",29,"iBroker:P","SERUM","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2046","Study-27-0003","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.59,"mmol/l",29,"iBroker:Ca","SERUM","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2047","Study-27-0003","Study-27","13 week","ORAL GAVAGE","BW_D28","",279,"g",28,"","","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2048","Study-27-0003","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",146,"mmol/l",29,"iBroker:Na","SERUM","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2049","Study-27-0003","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.98,"T/l",29,"iBroker:ERY","PLASMA","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2050","Study-27-0003","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",5.2,"mmol/l",29,"iBroker:K","SERUM","M",188,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2051","Study-27-0004","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",5.1,"mmol/l",29,"iBroker:K","SERUM","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2052","Study-27-0004","Study-27","13 week","ORAL GAVAGE","BW_D1","",180,"g",1,"","","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2053","Study-27-0004","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",143,"mmol/l",29,"iBroker:Na","SERUM","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2054","Study-27-0004","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",7.69,"T/l",29,"iBroker:ERY","PLASMA","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2055","Study-27-0004","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.42,"mmol/l",29,"iBroker:P","SERUM","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2056","Study-27-0004","Study-27","13 week","ORAL GAVAGE","BW_D28","",295,"g",28,"","","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2057","Study-27-0004","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.41,"mmol/l",29,"iBroker:Ca","SERUM","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2058","Study-27-0004","Study-27","13 week","ORAL GAVAGE","BW_D14","",253,"g",14,"","","M",180,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2059","Study-27-0005","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.59,"mmol/l",29,"iBroker:Ca","SERUM","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2060","Study-27-0005","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",145,"mmol/l",29,"iBroker:Na","SERUM","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2061","Study-27-0005","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.51,"T/l",29,"iBroker:ERY","PLASMA","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2062","Study-27-0005","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",1.88,"mmol/l",29,"iBroker:P","SERUM","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2063","Study-27-0005","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.7,"mmol/l",29,"iBroker:K","SERUM","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2064","Study-27-0005","Study-27","13 week","ORAL GAVAGE","BW_D1","",191,"g",1,"","","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2065","Study-27-0005","Study-27","13 week","ORAL GAVAGE","BW_D14","",252,"g",14,"","","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2066","Study-27-0005","Study-27","13 week","ORAL GAVAGE","BW_D28","",278,"g",28,"","","M",191,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2067","Study-27-0006","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.62,"T/l",29,"iBroker:ERY","PLASMA","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2068","Study-27-0006","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.05,"mmol/l",29,"iBroker:P","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2069","Study-27-0006","Study-27","13 week","ORAL GAVAGE","BW_D14","",278,"g",14,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2070","Study-27-0006","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.62,"mmol/l",29,"iBroker:Ca","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2071","Study-27-0006","Study-27","13 week","ORAL GAVAGE","BW_D1","",200,"g",1,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2072","Study-27-0006","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",145,"mmol/l",29,"iBroker:Na","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2073","Study-27-0006","Study-27","13 week","ORAL GAVAGE","BW_D28","",326,"g",28,"","","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2074","Study-27-0006","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.9,"mmol/l",29,"iBroker:K","SERUM","M",200,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2075","Study-27-0007","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",5.1,"mmol/l",29,"iBroker:K","SERUM","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2076","Study-27-0007","Study-27","13 week","ORAL GAVAGE","BW_D1","",185,"g",1,"","","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2077","Study-27-0007","Study-27","13 week","ORAL GAVAGE","BW_D14","",257,"g",14,"","","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2078","Study-27-0007","Study-27","13 week","ORAL GAVAGE","BW_D28","",304,"g",28,"","","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2079","Study-27-0007","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",146,"mmol/l",29,"iBroker:Na","SERUM","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2080","Study-27-0007","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.62,"mmol/l",29,"iBroker:Ca","SERUM","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2081","Study-27-0007","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.11,"mmol/l",29,"iBroker:P","SERUM","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2082","Study-27-0007","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.6,"T/l",29,"iBroker:ERY","PLASMA","M",185,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2083","Study-27-0008","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.8,"mmol/l",29,"iBroker:K","SERUM","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2084","Study-27-0008","Study-27","13 week","ORAL GAVAGE","BW_D28","",312,"g",28,"","","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2085","Study-27-0008","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.59,"mmol/l",29,"iBroker:Ca","SERUM","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2086","Study-27-0008","Study-27","13 week","ORAL GAVAGE","BW_D14","",261,"g",14,"","","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2087","Study-27-0008","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",144,"mmol/l",29,"iBroker:Na","SERUM","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2088","Study-27-0008","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.43,"T/l",29,"iBroker:ERY","PLASMA","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2089","Study-27-0008","Study-27","13 week","ORAL GAVAGE","BW_D1","",181,"g",1,"","","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2090","Study-27-0008","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",1.87,"mmol/l",29,"iBroker:P","SERUM","M",181,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2091","Study-27-0009","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.8,"mmol/l",29,"iBroker:K","SERUM","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2092","Study-27-0009","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",147,"mmol/l",29,"iBroker:Na","SERUM","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2093","Study-27-0009","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.63,"mmol/l",29,"iBroker:Ca","SERUM","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2094","Study-27-0009","Study-27","13 week","ORAL GAVAGE","BW_D28","",286,"g",28,"","","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2095","Study-27-0009","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.43,"mmol/l",29,"iBroker:P","SERUM","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2096","Study-27-0009","Study-27","13 week","ORAL GAVAGE","BW_D14","",250,"g",14,"","","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2097","Study-27-0009","Study-27","13 week","ORAL GAVAGE","BW_D1","",177,"g",1,"","","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2098","Study-27-0009","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.87,"T/l",29,"iBroker:ERY","PLASMA","M",177,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2099","Study-27-0010","Study-27","13 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.43,"mmol/l",29,"iBroker:Ca","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2100","Study-27-0010","Study-27","13 week","ORAL GAVAGE","BW_D28","",271,"g",28,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2101","Study-27-0010","Study-27","13 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",145,"mmol/l",29,"iBroker:Na","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2102","Study-27-0010","Study-27","13 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",1.99,"mmol/l",29,"iBroker:P","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2103","Study-27-0010","Study-27","13 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.45,"T/l",29,"iBroker:ERY","PLASMA","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2104","Study-27-0010","Study-27","13 week","ORAL GAVAGE","BW_D14","",238,"g",14,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2105","Study-27-0010","Study-27","13 week","ORAL GAVAGE","BW_D1","",186,"g",1,"","","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2106","Study-27-0010","Study-27","13 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",5.2,"mmol/l",29,"iBroker:K","SERUM","M",186,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2018,8,"weeks","isoflurane"
"2107","Study-28-0001","Study-28","4 week","ORAL GAVAGE","K","CLINICAL CHEMISTRY",4.9,"mmol/l",27,"iBroker:K","SERUM","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2108","Study-28-0001","Study-28","4 week","ORAL GAVAGE","BW_D14","",277,"g",14,"","","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2109","Study-28-0001","Study-28","4 week","ORAL GAVAGE","RBC","HEMATOLOGY",8.22,"T/l",27,"iBroker:ERY","PLASMA","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2110","Study-28-0001","Study-28","4 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.54,"mmol/l",27,"iBroker:Ca","SERUM","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2111","Study-28-0001","Study-28","4 week","ORAL GAVAGE","BW_D1","",216,"g",1,"","","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2112","Study-28-0001","Study-28","4 week","ORAL GAVAGE","BW_D28","",307,"g",28,"","","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2113","Study-28-0001","Study-28","4 week","ORAL GAVAGE","PHOS","CLINICAL CHEMISTRY",2.14,"mmol/l",27,"iBroker:P","SERUM","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2114","Study-28-0001","Study-28","4 week","ORAL GAVAGE","SODIUM","CLINICAL CHEMISTRY",145,"mmol/l",27,"iBroker:Na","SERUM","M",216,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2115","Study-28-0002","Study-28","4 week","ORAL GAVAGE","CA","CLINICAL CHEMISTRY",2.56,"mmol/l",27,"iBroker:Ca","SERUM","M",229,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2116","Study-28-0002","Study-28","4 week","ORAL GAVAGE","BW_D28","",310,"g",28,"","","M",229,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
"2117","Study-28-0002","Study-28","4 week","ORAL GAVAGE","BW_D14","",278,"g",14,"","","M",229,"RAT","WISTAR HAN","Ethanol/KolliphorHS15/WaterfI",2019,9,"weeks","isoflurane"
