USUBJID,STUDYID,DOSDUR,ROUTE,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,SEX,INITBW,BWORRESU,SPECIES,STRAIN,TRTV,START_YEAR,AGE,ANESTHETICS
T103901-4-0001,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,239,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0002,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.08,mmol/L,iBroker:P,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0002,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/L,iBroker:Na,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0002,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.7,mmol/L,iBroker:Ca,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0002,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5,mmol/L,iBroker:K,SERUM,M,220,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0003,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,241,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0003,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/L,iBroker:Ca,SERUM,M,241,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0003,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,241,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0003,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.13,mmol/L,iBroker:P,SERUM,M,241,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0004,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.58,mmol/L,iBroker:P,SERUM,M,237,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0004,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.52,mmol/L,iBroker:Ca,SERUM,M,237,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0004,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.9,mmol/L,iBroker:K,SERUM,M,237,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0004,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/L,iBroker:Na,SERUM,M,237,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0005,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,229,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0005,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/L,iBroker:Na,SERUM,M,229,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0005,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.61,mmol/L,iBroker:Ca,SERUM,M,229,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0005,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.77,mmol/L,iBroker:P,SERUM,M,229,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0006,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/L,iBroker:Na,SERUM,M,209,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0006,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.57,mmol/L,iBroker:Ca,SERUM,M,209,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0006,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.2,mmol/L,iBroker:K,SERUM,M,209,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0006,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.48,mmol/L,iBroker:P,SERUM,M,209,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0007,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.57,mmol/L,iBroker:Ca,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0007,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.68,mmol/L,iBroker:P,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0007,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5,mmol/L,iBroker:K,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0007,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/L,iBroker:Na,SERUM,M,216,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0008,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/L,iBroker:Na,SERUM,M,228,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0008,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.6,mmol/L,iBroker:K,SERUM,M,228,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0008,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.57,mmol/L,iBroker:Ca,SERUM,M,228,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0008,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.54,mmol/L,iBroker:P,SERUM,M,228,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0009,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0009,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,147,mmol/L,iBroker:Na,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0009,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.63,mmol/L,iBroker:Ca,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0009,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.24,mmol/L,iBroker:P,SERUM,M,214,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0010,T103901-4,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,146,mmol/L,iBroker:Na,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0010,T103901-4,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.31,mmol/L,iBroker:P,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0010,T103901-4,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/L,iBroker:Ca,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103901-4-0010,T103901-4,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/L,iBroker:K,SERUM,M,226,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0001,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,212,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0001,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,212,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0001,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.12,mmol/l,iBroker:P,SERUM,M,212,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0001,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.63,mmol/l,iBroker:Ca,SERUM,M,212,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0002,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,142,mmol/l,iBroker:Na,SERUM,M,185,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0002,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.56,mmol/l,iBroker:Ca,SERUM,M,185,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0002,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.76,mmol/l,iBroker:P,SERUM,M,185,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0002,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,185,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0003,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,205,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0003,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.8,mmol/l,iBroker:K,SERUM,M,205,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0003,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.59,mmol/l,iBroker:Ca,SERUM,M,205,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0003,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.65,mmol/l,iBroker:P,SERUM,M,205,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0004,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0004,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0004,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.87,mmol/l,iBroker:P,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0004,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.61,mmol/l,iBroker:Ca,SERUM,M,190,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0005,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.31,mmol/l,iBroker:P,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0005,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.65,mmol/l,iBroker:Ca,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0005,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0005,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0006,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0006,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.64,mmol/l,iBroker:Ca,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0006,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.08,mmol/l,iBroker:P,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0006,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,183,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0007,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0007,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.6,mmol/l,iBroker:K,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0007,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.75,mmol/l,iBroker:P,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0007,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,189,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0008,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0008,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0008,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.17,mmol/l,iBroker:P,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0008,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,195,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0009,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0009,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.5,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0009,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.61,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0009,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.22,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0010,T103925-0,4 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.6,mmol/l,iBroker:Ca,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0010,T103925-0,4 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0010,T103925-0,4 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T103925-0-0010,T103925-0,4 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.93,mmol/l,iBroker:P,SERUM,M,215,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,8,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.61,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.5,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.35,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.88,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0001,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.1,mmol/l,iBroker:K,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,145,mmol/l,iBroker:Na,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.8,mmol/l,iBroker:K,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.43,mmol/l,iBroker:Ca,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.61,mmol/l,iBroker:P,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0002,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.32,mmol/l,iBroker:P,SERUM,M,196,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.65,mmol/l,iBroker:Ca,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.55,mmol/l,iBroker:P,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,143,mmol/l,iBroker:Na,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.9,mmol/l,iBroker:P,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.58,mmol/l,iBroker:Ca,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,4.7,mmol/l,iBroker:K,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0003,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5.7,mmol/l,iBroker:K,SERUM,M,224,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Calcium,CA,CLINICAL CHEMISTRY,2.64,mmol/l,iBroker:Ca,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Potassium,K,CLINICAL CHEMISTRY,5,mmol/l,iBroker:K,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Sodium,SODIUM,CLINICAL CHEMISTRY,144,mmol/l,iBroker:Na,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,2.5,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
T104039-7-0004,T104039-7,13 week,INTRAGASTRIC,Phosphate,PHOS,CLINICAL CHEMISTRY,1.99,mmol/l,iBroker:P,SERUM,M,206,g,RAT,WISTAR HAN,ETHANOL/KOLLIPHORHS15/WATER,2018,9,isoflurane
